========================= E1-1 =========================
E1-1: 100%|███████████████████████████████████████████████████████████████████████| 112/112 [00:49<00:00,  2.29it/s]
================== Placed Items ==================
{Name: 92x81x55-0, Position: [0, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
Count: 36
==================================================
Total filling ratio: 0.8568

========================= E5-1 =========================
E5-1: 100%|███████████████████████████████████████████████████████████████████████| 106/106 [00:38<00:00,  2.77it/s] 
================== Placed Items ==================
{Name: 114x97x69-0, Position: [0, 0, 0], Rotation: [2, 1, 0], LWH: [114, 97, 69]}
{Name: 114x97x69-1, Position: [69, 0, 0], Rotation: [2, 1, 0], LWH: [114, 97, 69]}
{Name: 114x97x69-2, Position: [0, 97, 0], Rotation: [2, 1, 0], LWH: [114, 97, 69]}
{Name: 114x97x69-3, Position: [0, 0, 114], Rotation: [2, 0, 1], LWH: [114, 97, 69]}
{Name: 114x97x69-4, Position: [138, 0, 0], Rotation: [2, 1, 0], LWH: [114, 97, 69]}
{Name: 105x97x47-0, Position: [207, 0, 0], Rotation: [2, 1, 0], LWH: [105, 97, 47]}
{Name: 105x97x47-1, Position: [254, 0, 0], Rotation: [2, 1, 0], LWH: [105, 97, 47]}
{Name: 105x97x47-2, Position: [301, 0, 0], Rotation: [2, 1, 0], LWH: [105, 97, 47]}
{Name: 105x97x47-3, Position: [348, 0, 0], Rotation: [2, 1, 0], LWH: [105, 97, 47]}
{Name: 105x73x60-0, Position: [69, 97, 0], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-1, Position: [69, 0, 114], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-2, Position: [0, 97, 114], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-3, Position: [129, 97, 0], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-4, Position: [189, 97, 0], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-5, Position: [249, 97, 0], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-6, Position: [309, 97, 0], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-7, Position: [369, 97, 0], Rotation: [2, 1, 0], LWH: [105, 73, 60]}
{Name: 105x73x60-8, Position: [429, 97, 0], Rotation: [2, 0, 1], LWH: [105, 73, 60]}
{Name: 105x73x60-9, Position: [489, 97, 0], Rotation: [2, 0, 1], LWH: [105, 73, 60]}
{Name: 106x76x55-0, Position: [207, 0, 105], Rotation: [2, 0, 1], LWH: [106, 76, 55]}
{Name: 106x76x55-1, Position: [262, 0, 105], Rotation: [2, 0, 1], LWH: [106, 76, 55]}
{Name: 106x76x55-2, Position: [317, 0, 105], Rotation: [2, 0, 1], LWH: [106, 76, 55]}
{Name: 106x76x55-3, Position: [372, 0, 105], Rotation: [2, 0, 1], LWH: [106, 76, 55]}
{Name: 106x76x55-4, Position: [427, 0, 105], Rotation: [2, 1, 0], LWH: [106, 76, 55]}
{Name: 106x76x55-5, Position: [482, 0, 105], Rotation: [2, 1, 0], LWH: [106, 76, 55]}
{Name: 106x76x55-6, Position: [129, 0, 114], Rotation: [2, 1, 0], LWH: [106, 76, 55]}
{Name: 106x76x55-7, Position: [0, 170, 114], Rotation: [1, 2, 0], LWH: [106, 76, 55]}
{Name: 106x76x55-8, Position: [129, 170, 0], Rotation: [1, 2, 0], LWH: [106, 76, 55]}
{Name: 106x76x55-9, Position: [205, 170, 0], Rotation: [1, 2, 0], LWH: [106, 76, 55]}
{Name: 103x78x55-0, Position: [309, 170, 0], Rotation: [0, 2, 1], LWH: [103, 78, 55]}
{Name: 103x78x55-1, Position: [60, 97, 114], Rotation: [2, 1, 0], LWH: [103, 78, 55]}
{Name: 103x78x55-2, Position: [489, 97, 73], Rotation: [1, 0, 2], LWH: [103, 78, 55]}
{Name: 103x78x55-3, Position: [129, 76, 114], Rotation: [1, 2, 0], LWH: [103, 78, 55]}
{Name: 103x78x55-4, Position: [309, 170, 78], Rotation: [0, 2, 1], LWH: [103, 78, 55]}
{Name: 103x78x55-5, Position: [249, 97, 105], Rotation: [0, 2, 1], LWH: [103, 78, 55]}
{Name: 90x77x52-0, Position: [352, 97, 105], Rotation: [0, 1, 2], LWH: [90, 77, 52]}
{Name: 90x77x52-1, Position: [489, 97, 128], Rotation: [0, 1, 2], LWH: [90, 77, 52]}
{Name: 90x77x52-2, Position: [352, 97, 157], Rotation: [0, 1, 2], LWH: [90, 77, 52]}
{Name: 93x66x55-0, Position: [76, 170, 114], Rotation: [1, 2, 0], LWH: [93, 66, 55]}
{Name: 93x66x55-1, Position: [205, 170, 106], Rotation: [0, 2, 1], LWH: [93, 66, 55]}
{Name: 98x73x44-0, Position: [395, 0, 0], Rotation: [2, 1, 0], LWH: [98, 73, 44]}
{Name: 98x73x44-1, Position: [439, 0, 0], Rotation: [2, 1, 0], LWH: [98, 73, 44]}
{Name: 98x73x44-2, Position: [483, 0, 0], Rotation: [2, 1, 0], LWH: [98, 73, 44]}
{Name: 98x73x44-3, Position: [527, 0, 0], Rotation: [2, 1, 0], LWH: [98, 73, 44]}
{Name: 98x73x44-4, Position: [537, 0, 105], Rotation: [2, 1, 0], LWH: [98, 73, 44]}
{Name: 98x73x44-5, Position: [489, 174, 128], Rotation: [0, 2, 1], LWH: [98, 73, 44]}
{Name: 74x61x58-0, Position: [309, 170, 156], Rotation: [0, 1, 2], LWH: [74, 61, 58]}
{Name: 74x61x58-1, Position: [383, 170, 156], Rotation: [0, 1, 2], LWH: [74, 61, 58]}
{Name: 71x65x39-0, Position: [0, 194, 0], Rotation: [0, 2, 1], LWH: [71, 65, 39]}
{Name: 71x65x39-1, Position: [412, 170, 0], Rotation: [0, 2, 1], LWH: [71, 65, 39]}
{Name: 71x65x39-2, Position: [483, 170, 0], Rotation: [0, 2, 1], LWH: [71, 65, 39]}
{Name: 71x65x39-3, Position: [207, 0, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-4, Position: [278, 0, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-5, Position: [349, 0, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-6, Position: [420, 0, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-7, Position: [491, 0, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-8, Position: [207, 65, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-9, Position: [491, 65, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 71x65x39-10, Position: [207, 130, 181], Rotation: [0, 1, 2], LWH: [71, 65, 39]}
{Name: 60x60x38-0, Position: [69, 170, 0], Rotation: [2, 0, 1], LWH: [60, 60, 38]}
{Name: 60x60x38-1, Position: [549, 97, 0], Rotation: [2, 0, 1], LWH: [60, 60, 38]}
{Name: 60x60x38-2, Position: [549, 157, 0], Rotation: [2, 0, 1], LWH: [60, 60, 38]}
{Name: 60x60x38-3, Position: [549, 97, 60], Rotation: [2, 0, 1], LWH: [60, 60, 38]}
{Name: 60x60x38-4, Position: [549, 157, 60], Rotation: [2, 0, 1], LWH: [60, 60, 38]}
{Name: 60x60x38-5, Position: [412, 170, 65], Rotation: [0, 1, 2], LWH: [60, 60, 38]}
{Name: 60x60x38-6, Position: [129, 170, 106], Rotation: [2, 0, 1], LWH: [60, 60, 38]}
{Name: 82x58x23-0, Position: [429, 202, 0], Rotation: [0, 2, 1], LWH: [82, 58, 23]}
{Name: 82x58x23-1, Position: [511, 202, 0], Rotation: [1, 2, 0], LWH: [82, 58, 23]}
{Name: 82x58x23-2, Position: [429, 97, 73], Rotation: [2, 0, 1], LWH: [82, 58, 23]}
{Name: 82x58x23-3, Position: [549, 97, 120], Rotation: [2, 0, 1], LWH: [82, 58, 23]}
{Name: 82x58x23-4, Position: [429, 97, 131], Rotation: [2, 0, 1], LWH: [82, 58, 23]}
{Name: 82x58x23-5, Position: [491, 130, 181], Rotation: [0, 1, 2], LWH: [82, 58, 23]}
{Name: 55x44x36-0, Position: [472, 170, 65], Rotation: [0, 2, 1], LWH: [55, 44, 36]}
{Name: 55x44x36-1, Position: [278, 65, 181], Rotation: [1, 0, 2], LWH: [55, 44, 36]}
{Name: 55x44x36-2, Position: [420, 65, 181], Rotation: [1, 0, 2], LWH: [55, 44, 36]}
{Name: 55x44x36-3, Position: [412, 170, 103], Rotation: [0, 1, 2], LWH: [55, 44, 36]}
{Name: 55x44x36-4, Position: [129, 170, 166], Rotation: [2, 0, 1], LWH: [55, 44, 36]}
{Name: 81x39x24-0, Position: [562, 0, 181], Rotation: [2, 0, 1], LWH: [81, 39, 24]}
{Name: 81x39x24-1, Position: [562, 81, 181], Rotation: [2, 0, 1], LWH: [81, 39, 24]}
{Name: 81x39x24-2, Position: [491, 188, 181], Rotation: [0, 1, 2], LWH: [81, 39, 24]}
{Name: 81x39x24-3, Position: [207, 195, 181], Rotation: [0, 2, 1], LWH: [81, 39, 24]}
Count: 81
================= Unfitted Items =================
{Name: 93x66x55-2, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [93, 66, 55]}
{Name: 93x66x55-3, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [93, 66, 55]}
{Name: 93x66x55-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [93, 66, 55]}
{Name: 93x66x55-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [93, 66, 55]}
{Name: 74x61x58-2, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [74, 61, 58]}
{Name: 74x61x58-3, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [74, 61, 58]}
{Name: 74x61x58-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [74, 61, 58]}
{Name: 74x61x58-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [74, 61, 58]}
{Name: 82x58x23-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [82, 58, 23]}
{Name: 66x58x24-0, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [66, 58, 24]}
{Name: 66x58x24-1, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [66, 58, 24]}
{Name: 66x58x24-2, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [66, 58, 24]}
{Name: 66x58x24-3, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [66, 58, 24]}
{Name: 66x58x24-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [66, 58, 24]}
{Name: 55x44x36-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 55x44x36-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 55x44x36-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 55x44x36-8, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 55x44x36-9, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 55x44x36-10, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 55x44x36-11, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [55, 44, 36]}
{Name: 81x39x24-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [81, 39, 24]}
{Name: 81x39x24-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [81, 39, 24]}
{Name: 81x39x24-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [81, 39, 24]}
{Name: 81x39x24-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [81, 39, 24]}
Count: 25
==================================================
Total filling ratio: 0.8612

========================= E5-2 =========================
E5-2: 100%|███████████████████████████████████████████████████████████████████████| 129/129 [01:09<00:00,  1.85it/s] 
================== Placed Items ==================
{Name: 120x99x73-0, Position: [0, 0, 0], Rotation: [2, 1, 0], LWH: [120, 99, 73]}
{Name: 120x99x73-1, Position: [73, 0, 0], Rotation: [2, 1, 0], LWH: [120, 99, 73]}
{Name: 120x99x73-2, Position: [0, 99, 0], Rotation: [2, 1, 0], LWH: [120, 99, 73]}
{Name: 120x99x73-3, Position: [0, 0, 120], Rotation: [2, 0, 1], LWH: [120, 99, 73]}
{Name: 120x99x73-4, Position: [146, 0, 0], Rotation: [2, 1, 0], LWH: [120, 99, 73]}
{Name: 92x81x55-0, Position: [219, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 92x81x55-1, Position: [274, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 92x81x55-2, Position: [329, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 92x81x55-3, Position: [384, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 92x81x55-4, Position: [439, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 92x81x55-5, Position: [494, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 97x67x62-0, Position: [73, 99, 0], Rotation: [2, 0, 1], LWH: [97, 67, 62]}
{Name: 97x67x62-1, Position: [73, 0, 120], Rotation: [2, 1, 0], LWH: [97, 67, 62]}
{Name: 97x67x62-2, Position: [219, 81, 0], Rotation: [2, 1, 0], LWH: [97, 67, 62]}
{Name: 97x67x62-3, Position: [281, 81, 0], Rotation: [2, 1, 0], LWH: [97, 67, 62]}
{Name: 97x67x62-4, Position: [343, 81, 0], Rotation: [2, 1, 0], LWH: [97, 67, 62]}
{Name: 97x67x62-5, Position: [405, 81, 0], Rotation: [2, 1, 0], LWH: [97, 67, 62]}
{Name: 97x67x62-6, Position: [467, 81, 0], Rotation: [2, 1, 0], LWH: [97, 67, 62]}
{Name: 111x70x48-0, Position: [529, 81, 0], Rotation: [2, 1, 0], LWH: [111, 70, 48]}
{Name: 111x70x48-1, Position: [219, 0, 92], Rotation: [0, 1, 2], LWH: [111, 70, 48]}
{Name: 111x70x48-2, Position: [329, 0, 92], Rotation: [1, 0, 2], LWH: [111, 70, 48]}
{Name: 111x70x48-3, Position: [399, 0, 92], Rotation: [1, 0, 2], LWH: [111, 70, 48]}
{Name: 111x70x48-4, Position: [469, 0, 92], Rotation: [1, 0, 2], LWH: [111, 70, 48]}
{Name: 111x70x48-5, Position: [539, 0, 92], Rotation: [2, 0, 1], LWH: [111, 70, 48]}
{Name: 111x70x48-6, Position: [0, 99, 120], Rotation: [0, 2, 1], LWH: [111, 70, 48]}
{Name: 111x70x48-7, Position: [135, 99, 0], Rotation: [2, 1, 0], LWH: [111, 70, 48]}
{Name: 111x70x48-8, Position: [135, 0, 120], Rotation: [2, 0, 1], LWH: [111, 70, 48]}
{Name: 111x70x48-9, Position: [0, 147, 120], Rotation: [0, 2, 1], LWH: [111, 70, 48]}
{Name: 111x70x48-10, Position: [219, 0, 140], Rotation: [1, 0, 2], LWH: [111, 70, 48]}
{Name: 111x70x48-11, Position: [289, 0, 140], Rotation: [1, 0, 2], LWH: [111, 70, 48]}
{Name: 94x81x44-0, Position: [399, 0, 140], Rotation: [0, 1, 2], LWH: [94, 81, 44]}
{Name: 94x81x44-1, Position: [219, 148, 0], Rotation: [1, 2, 0], LWH: [94, 81, 44]}
{Name: 94x81x44-2, Position: [300, 148, 0], Rotation: [1, 2, 0], LWH: [94, 81, 44]}
{Name: 94x81x44-3, Position: [381, 148, 0], Rotation: [1, 2, 0], LWH: [94, 81, 44]}
{Name: 94x81x44-4, Position: [462, 148, 0], Rotation: [1, 2, 0], LWH: [94, 81, 44]}
{Name: 94x81x44-5, Position: [219, 81, 97], Rotation: [0, 2, 1], LWH: [94, 81, 44]}
{Name: 94x81x44-6, Position: [313, 81, 97], Rotation: [0, 2, 1], LWH: [94, 81, 44]}
{Name: 94x81x44-7, Position: [405, 81, 97], Rotation: [1, 2, 0], LWH: [94, 81, 44]}
{Name: 94x81x44-8, Position: [469, 111, 92], Rotation: [2, 0, 1], LWH: [94, 81, 44]}
{Name: 98x72x46-0, Position: [539, 111, 92], Rotation: [2, 0, 1], LWH: [98, 72, 46]}
{Name: 98x72x46-1, Position: [219, 148, 94], Rotation: [0, 1, 2], LWH: [98, 72, 46]}
{Name: 98x72x46-2, Position: [317, 148, 94], Rotation: [0, 1, 2], LWH: [98, 72, 46]}
{Name: 98x72x46-3, Position: [111, 99, 120], Rotation: [0, 2, 1], LWH: [98, 72, 46]}
{Name: 98x72x46-4, Position: [111, 145, 120], Rotation: [1, 2, 0], LWH: [98, 72, 46]}
{Name: 98x72x46-5, Position: [469, 111, 173], Rotation: [0, 1, 2], LWH: [98, 72, 46]}
{Name: 98x72x46-6, Position: [219, 148, 140], Rotation: [0, 1, 2], LWH: [98, 72, 46]}
{Name: 98x72x46-7, Position: [317, 148, 140], Rotation: [0, 1, 2], LWH: [98, 72, 46]}
{Name: 108x76x30-0, Position: [0, 198, 0], Rotation: [0, 2, 1], LWH: [108, 76, 30]}
{Name: 108x76x30-1, Position: [549, 0, 0], Rotation: [2, 1, 0], LWH: [108, 76, 30]}
{Name: 108x76x30-2, Position: [0, 198, 76], Rotation: [0, 2, 1], LWH: [108, 76, 30]}
{Name: 108x76x30-3, Position: [0, 99, 190], Rotation: [0, 1, 2], LWH: [108, 76, 30]}
{Name: 108x76x30-4, Position: [108, 198, 0], Rotation: [0, 2, 1], LWH: [108, 76, 30]}
{Name: 108x76x30-5, Position: [135, 0, 190], Rotation: [1, 0, 2], LWH: [108, 76, 30]}
{Name: 108x76x30-6, Position: [399, 0, 184], Rotation: [1, 0, 2], LWH: [108, 76, 30]}
{Name: 108x76x30-7, Position: [475, 0, 184], Rotation: [1, 0, 2], LWH: [108, 76, 30]}
{Name: 108x76x30-8, Position: [219, 0, 188], Rotation: [1, 0, 2], LWH: [108, 76, 30]}
{Name: 108x76x30-9, Position: [295, 0, 188], Rotation: [1, 0, 2], LWH: [108, 76, 30]}
{Name: 108x76x30-10, Position: [219, 192, 0], Rotation: [1, 2, 0], LWH: [108, 76, 30]}
{Name: 108x76x30-11, Position: [295, 192, 0], Rotation: [1, 2, 0], LWH: [108, 76, 30]}
{Name: 85x84x30-0, Position: [381, 192, 0], Rotation: [0, 2, 1], LWH: [85, 84, 30]}
{Name: 85x84x30-1, Position: [466, 192, 0], Rotation: [0, 2, 1], LWH: [85, 84, 30]}
{Name: 85x84x30-2, Position: [466, 192, 84], Rotation: [0, 2, 1], LWH: [85, 84, 30]}
{Name: 85x84x30-3, Position: [381, 148, 94], Rotation: [2, 0, 1], LWH: [85, 84, 30]}
{Name: 85x84x30-4, Position: [108, 99, 190], Rotation: [0, 1, 2], LWH: [85, 84, 30]}
{Name: 85x84x30-5, Position: [193, 99, 190], Rotation: [0, 1, 2], LWH: [85, 84, 30]}
{Name: 85x84x30-6, Position: [278, 99, 190], Rotation: [0, 1, 2], LWH: [85, 84, 30]}
{Name: 85x84x30-7, Position: [363, 99, 190], Rotation: [0, 1, 2], LWH: [85, 84, 30]}
{Name: 95x66x31-0, Position: [529, 151, 0], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 95x66x31-1, Position: [0, 198, 152], Rotation: [0, 2, 1], LWH: [95, 66, 31]}
{Name: 95x66x31-2, Position: [108, 198, 76], Rotation: [0, 2, 1], LWH: [95, 66, 31]}
{Name: 95x66x31-3, Position: [95, 198, 152], Rotation: [0, 2, 1], LWH: [95, 66, 31]}
{Name: 110x43x25-0, Position: [135, 169, 0], Rotation: [1, 2, 0], LWH: [110, 43, 25]}
{Name: 110x43x25-1, Position: [469, 0, 140], Rotation: [2, 0, 1], LWH: [110, 43, 25]}
{Name: 110x43x25-2, Position: [494, 0, 140], Rotation: [2, 0, 1], LWH: [110, 43, 25]}
{Name: 110x43x25-3, Position: [560, 151, 0], Rotation: [2, 1, 0], LWH: [110, 43, 25]}
{Name: 110x43x25-4, Position: [539, 0, 162], Rotation: [1, 0, 2], LWH: [110, 43, 25]}
{Name: 110x43x25-5, Position: [539, 0, 187], Rotation: [1, 0, 2], LWH: [110, 43, 25]}
{Name: 110x43x25-6, Position: [539, 110, 162], Rotation: [2, 0, 1], LWH: [110, 43, 25]}
{Name: 110x43x25-7, Position: [466, 192, 168], Rotation: [0, 2, 1], LWH: [110, 43, 25]}
{Name: 110x43x25-8, Position: [278, 183, 190], Rotation: [0, 1, 2], LWH: [110, 43, 25]}
{Name: 81x33x28-0, Position: [203, 198, 76], Rotation: [0, 2, 1], LWH: [81, 33, 28]}
{Name: 81x33x28-1, Position: [284, 198, 76], Rotation: [0, 2, 1], LWH: [81, 33, 28]}
{Name: 81x33x28-2, Position: [411, 148, 94], Rotation: [2, 1, 0], LWH: [81, 33, 28]}
{Name: 81x33x28-3, Position: [203, 198, 109], Rotation: [0, 2, 1], LWH: [81, 33, 28]}
{Name: 81x33x28-4, Position: [284, 198, 109], Rotation: [0, 2, 1], LWH: [81, 33, 28]}
{Name: 81x33x28-5, Position: [203, 198, 142], Rotation: [0, 2, 1], LWH: [81, 33, 28]}
{Name: 81x33x28-6, Position: [284, 198, 142], Rotation: [0, 2, 1], LWH: [81, 33, 28]}
{Name: 95x27x26-0, Position: [560, 194, 0], Rotation: [1, 2, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-1, Position: [560, 194, 95], Rotation: [1, 2, 0], LWH: [95, 27, 26]}
{Name: 71x32x25-0, Position: [73, 99, 67], Rotation: [0, 1, 2], LWH: [71, 32, 25]}
{Name: 71x32x25-1, Position: [411, 181, 94], Rotation: [2, 1, 0], LWH: [71, 32, 25]}
{Name: 36x34x25-0, Position: [193, 183, 190], Rotation: [1, 0, 2], LWH: [36, 34, 25]}
{Name: 36x34x25-1, Position: [363, 183, 190], Rotation: [1, 0, 2], LWH: [36, 34, 25]}
{Name: 33x25x23-0, Position: [144, 99, 67], Rotation: [1, 0, 2], LWH: [33, 25, 23]}
{Name: 33x25x23-1, Position: [564, 110, 162], Rotation: [2, 1, 0], LWH: [33, 25, 23]}
{Name: 33x25x23-2, Position: [564, 110, 195], Rotation: [2, 0, 1], LWH: [33, 25, 23]}
{Name: 33x25x23-3, Position: [564, 135, 162], Rotation: [2, 1, 0], LWH: [33, 25, 23]}
{Name: 33x25x23-4, Position: [564, 143, 195], Rotation: [2, 0, 1], LWH: [33, 25, 23]}
{Name: 33x25x23-5, Position: [564, 160, 162], Rotation: [2, 1, 0], LWH: [33, 25, 23]}
{Name: 33x25x23-6, Position: [564, 185, 162], Rotation: [2, 1, 0], LWH: [33, 25, 23]}
Count: 100
================= Unfitted Items =================
{Name: 98x72x46-8, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [98, 72, 46]}
{Name: 95x66x31-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 95x66x31-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 95x66x31-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 95x66x31-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 95x66x31-8, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 95x66x31-9, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 66, 31]}
{Name: 110x43x25-9, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [110, 43, 25]}
{Name: 110x43x25-10, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [110, 43, 25]}
{Name: 110x43x25-11, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [110, 43, 25]}
{Name: 81x33x28-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [81, 33, 28]}
{Name: 81x33x28-8, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [81, 33, 28]}
{Name: 95x27x26-2, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-3, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-8, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 95x27x26-9, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 27, 26]}
{Name: 71x32x25-2, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [71, 32, 25]}
{Name: 36x34x25-2, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-3, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-8, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
{Name: 36x34x25-9, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [36, 34, 25]}
Count: 29
==================================================
Total filling ratio: 0.9032

========================= E5-3 =========================
E5-3: 100%|███████████████████████████████████████████████████████████████████████| 149/149 [01:50<00:00,  1.35it/s] 
================== Placed Items ==================
{Name: 85x84x72-0, Position: [0, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-1, Position: [72, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-2, Position: [0, 84, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-3, Position: [0, 0, 85], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-4, Position: [144, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-5, Position: [216, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-6, Position: [288, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-7, Position: [360, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-8, Position: [432, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-9, Position: [504, 0, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 103x76x64-0, Position: [0, 168, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-1, Position: [72, 84, 0], Rotation: [2, 1, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-2, Position: [76, 168, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-3, Position: [0, 84, 85], Rotation: [0, 1, 2], LWH: [103, 76, 64]}
